timestamp,day,slot,meter_id,meter_kl15,weighbridge_kl15,days_since_proving
2026-01-05 22:00:00,4,2,LB-01,11.9264,11.9526,4
2026-01-05 22:00:00,4,2,LB-09,10.7398,10.7354,4
2026-01-06 06:00:00,5,0,LB-01,11.9522,11.8931,5
2026-01-06 06:00:00,5,0,LB-05,10.4781,10.4712,5
2026-01-06 06:00:00,5,0,LB-07,10.5814,10.5737,5
2026-01-06 06:00:00,5,0,LB-07,11.4925,11.4419,5
2026-01-06 06:00:00,5,0,LB-08,11.3196,11.3236,5
2026-01-06 06:00:00,5,0,LB-09,10.5424,10.5703,5
2026-01-06 06:00:00,5,0,LB-10,11.4115,11.4017,5
2026-01-06 14:00:00,5,1,LB-04,10.6629,10.639,5
2026-01-06 14:00:00,5,1,LB-04,11.4977,11.5061,5
2026-01-06 14:00:00,5,1,LB-06,11.1579,11.147,5
2026-01-06 14:00:00,5,1,LB-06,11.1173,11.0892,5
2026-01-06 14:00:00,5,1,LB-08,10.8733,10.9414,5
2026-01-06 14:00:00,5,1,LB-08,11.9072,11.9341,5
2026-01-06 14:00:00,5,1,LB-09,10.3197,10.3429,5
2026-01-06 22:00:00,5,2,LB-02,10.747,10.7357,5
2026-01-06 22:00:00,5,2,LB-05,10.7764,10.7999,5
2026-01-06 22:00:00,5,2,LB-06,11.7822,11.791,5
2026-01-06 22:00:00,5,2,LB-07,11.8818,11.8489,5
2026-01-06 22:00:00,5,2,LB-08,10.6519,10.6434,5
2026-01-07 06:00:00,6,0,LB-01,11.1441,11.1528,6
2026-01-07 06:00:00,6,0,LB-03,11.6905,11.687,6
2026-01-07 06:00:00,6,0,LB-08,11.9682,12.001,6
2026-01-07 14:00:00,6,1,LB-03,10.8456,10.8726,6
2026-01-07 14:00:00,6,1,LB-04,11.4804,11.4691,6
2026-01-07 14:00:00,6,1,LB-05,11.7311,11.7744,6
2026-01-07 14:00:00,6,1,LB-05,11.5876,11.5995,6
2026-01-07 14:00:00,6,1,LB-06,10.9296,10.9002,6
2026-01-07 14:00:00,6,1,LB-07,11.6425,11.6219,6
2026-01-07 14:00:00,6,1,LB-09,11.0341,10.9986,6
2026-01-07 14:00:00,6,1,LB-10,10.7925,10.7474,6
2026-01-07 22:00:00,6,2,LB-03,11.495,11.458,6
2026-01-07 22:00:00,6,2,LB-03,11.5171,11.5576,6
2026-01-07 22:00:00,6,2,LB-04,10.9134,10.9609,6
2026-01-07 22:00:00,6,2,LB-04,10.5508,10.5378,6
2026-01-07 22:00:00,6,2,LB-06,11.6848,11.6604,6
2026-01-08 06:00:00,7,0,LB-04,11.7729,11.7493,7
2026-01-08 06:00:00,7,0,LB-04,10.5716,10.5884,7
2026-01-08 06:00:00,7,0,LB-06,10.3289,10.34,7
2026-01-08 06:00:00,7,0,LB-07,11.8217,11.8033,7
2026-01-08 06:00:00,7,0,LB-08,10.639,10.6115,7
2026-01-08 06:00:00,7,0,LB-10,10.7373,10.7297,7
2026-01-08 14:00:00,7,1,LB-04,11.082,11.1138,7
2026-01-08 14:00:00,7,1,LB-05,11.184,11.207,7
2026-01-08 14:00:00,7,1,LB-05,11.951,11.877,7
2026-01-08 14:00:00,7,1,LB-05,10.7404,10.6826,7
2026-01-08 14:00:00,7,1,LB-08,10.7099,10.6801,7
2026-01-08 22:00:00,7,2,LB-08,11.9613,11.9163,7
2026-01-09 06:00:00,8,0,LB-04,11.3708,11.3513,8
2026-01-09 06:00:00,8,0,LB-05,11.2633,11.2399,8
2026-01-09 06:00:00,8,0,LB-06,11.4894,11.4524,8
2026-01-09 06:00:00,8,0,LB-09,10.7755,10.8487,8
2026-01-09 06:00:00,8,0,LB-10,11.507,11.533,8
2026-01-09 14:00:00,8,1,LB-02,11.1712,11.0898,8
2026-01-09 14:00:00,8,1,LB-02,11.2262,11.2741,8
2026-01-09 14:00:00,8,1,LB-03,11.9319,11.9209,8
2026-01-09 14:00:00,8,1,LB-04,10.7934,10.7945,8
2026-01-09 14:00:00,8,1,LB-06,11.9226,11.9589,8
2026-01-09 14:00:00,8,1,LB-08,11.015,11.0399,8
2026-01-09 22:00:00,8,2,LB-07,10.6521,10.6732,8
2026-01-09 22:00:00,8,2,LB-09,10.9223,10.914,8
2026-01-10 06:00:00,9,0,LB-04,10.6636,10.6371,9
2026-01-10 06:00:00,9,0,LB-07,11.0297,11.0167,9
2026-01-10 14:00:00,9,1,LB-01,11.3831,11.3808,9
2026-01-10 14:00:00,9,1,LB-02,11.6858,11.6624,9
2026-01-10 14:00:00,9,1,LB-04,11.6207,11.6434,9
2026-01-10 14:00:00,9,1,LB-08,11.4922,11.4831,9
2026-01-10 14:00:00,9,1,LB-09,11.2231,11.2628,9
2026-01-10 22:00:00,9,2,LB-01,10.3352,10.3571,9
2026-01-10 22:00:00,9,2,LB-02,10.9765,10.978,9
2026-01-10 22:00:00,9,2,LB-05,10.7434,10.7319,9
2026-01-11 06:00:00,10,0,LB-01,10.7573,10.7402,10
2026-01-11 06:00:00,10,0,LB-05,11.2784,11.3976,10
2026-01-11 06:00:00,10,0,LB-09,11.489,11.5076,10
2026-01-11 06:00:00,10,0,LB-10,11.8868,11.9428,10
2026-01-11 14:00:00,10,1,LB-01,11.5306,11.4511,10
2026-01-11 14:00:00,10,1,LB-01,11.9557,11.9361,10
2026-01-11 14:00:00,10,1,LB-03,11.5643,11.5459,10
2026-01-11 14:00:00,10,1,LB-03,10.8189,10.8354,10
2026-01-11 14:00:00,10,1,LB-06,11.8105,11.8142,10
2026-01-11 14:00:00,10,1,LB-07,11.1073,11.0418,10
2026-01-11 14:00:00,10,1,LB-09,11.6717,11.7105,10
2026-01-11 22:00:00,10,2,LB-03,10.6448,10.6549,10
2026-01-12 06:00:00,11,0,LB-01,10.7351,10.7551,11
2026-01-12 06:00:00,11,0,LB-03,10.487,10.4612,11
2026-01-12 06:00:00,11,0,LB-06,11.2474,11.2344,11
2026-01-12 06:00:00,11,0,LB-06,11.5834,11.6048,11
2026-01-12 06:00:00,11,0,LB-08,10.6779,10.6966,11
2026-01-12 14:00:00,11,1,LB-08,11.8271,11.816,11
2026-01-12 14:00:00,11,1,LB-09,11.3171,11.3272,11
2026-01-12 14:00:00,11,1,LB-09,11.4448,11.3936,11
2026-01-12 14:00:00,11,1,LB-09,10.8321,10.8191,11
2026-01-12 22:00:00,11,2,LB-03,11.2751,11.2818,11
2026-01-12 22:00:00,11,2,LB-04,10.7723,10.7908,11
2026-01-12 22:00:00,11,2,LB-05,10.8158,10.7407,11
2026-01-12 22:00:00,11,2,LB-07,10.4604,10.4699,11
2026-01-13 06:00:00,12,0,LB-04,11.0761,11.098,12
2026-01-13 06:00:00,12,0,LB-06,10.5317,10.5006,12
2026-01-13 06:00:00,12,0,LB-07,10.5862,10.5916,12
2026-01-13 06:00:00,12,0,LB-07,10.502,10.5542,12
2026-01-13 06:00:00,12,0,LB-09,11.1948,11.1952,12
2026-01-13 14:00:00,12,1,LB-02,11.0702,11.1023,12
2026-01-13 14:00:00,12,1,LB-03,11.1653,11.1965,12
2026-01-13 14:00:00,12,1,LB-03,10.6662,10.6877,12
2026-01-13 14:00:00,12,1,LB-04,10.42,10.4272,12
2026-01-13 14:00:00,12,1,LB-04,10.5037,10.5529,12
2026-01-13 14:00:00,12,1,LB-05,11.9143,11.8863,12
2026-01-13 14:00:00,12,1,LB-05,11.1839,11.1881,12
2026-01-13 14:00:00,12,1,LB-06,11.1168,11.1293,12
2026-01-13 14:00:00,12,1,LB-08,10.9814,11.0107,12
2026-01-13 14:00:00,12,1,LB-09,11.3585,11.3879,12
2026-01-13 14:00:00,12,1,LB-10,11.8293,11.8618,12
2026-01-13 22:00:00,12,2,LB-03,11.4212,11.4301,12
2026-01-13 22:00:00,12,2,LB-03,10.6325,10.6439,12
2026-01-13 22:00:00,12,2,LB-06,11.6837,11.6971,12
2026-01-13 22:00:00,12,2,LB-10,10.5845,10.5371,12
2026-01-14 06:00:00,13,0,LB-02,11.4503,11.4537,13
2026-01-14 06:00:00,13,0,LB-03,11.0458,11.0504,13
2026-01-14 06:00:00,13,0,LB-06,11.5447,11.549,13
2026-01-14 06:00:00,13,0,LB-06,10.3919,10.4251,13
2026-01-14 14:00:00,13,1,LB-02,11.6835,11.6946,13
2026-01-14 14:00:00,13,1,LB-02,10.416,10.3997,13
2026-01-14 14:00:00,13,1,LB-03,11.6403,11.6989,13
2026-01-14 14:00:00,13,1,LB-04,10.4943,10.4973,13
2026-01-14 22:00:00,13,2,LB-01,11.493,11.5089,13
2026-01-14 22:00:00,13,2,LB-01,10.8283,10.842,13
2026-01-14 22:00:00,13,2,LB-05,10.9678,10.9839,13
2026-01-14 22:00:00,13,2,LB-06,10.9549,10.9536,13
2026-01-14 22:00:00,13,2,LB-07,10.5412,10.5635,13
2026-01-14 22:00:00,13,2,LB-09,10.5846,10.6558,13
2026-01-14 22:00:00,13,2,LB-10,11.8077,11.7911,13
2026-01-15 06:00:00,14,0,LB-03,10.7815,10.7752,14
2026-01-15 06:00:00,14,0,LB-04,10.8662,10.8477,14
2026-01-15 06:00:00,14,0,LB-07,10.5517,10.5327,14
2026-01-15 06:00:00,14,0,LB-08,11.1866,11.1938,14
2026-01-15 06:00:00,14,0,LB-08,11.4517,11.4194,14
2026-01-15 06:00:00,14,0,LB-09,11.8815,11.8855,14
2026-01-15 06:00:00,14,0,LB-10,11.6353,11.6477,14
2026-01-15 14:00:00,14,1,LB-04,10.5785,10.6157,14
2026-01-15 14:00:00,14,1,LB-04,11.2444,11.2452,14
2026-01-15 14:00:00,14,1,LB-09,11.848,11.7977,14
2026-01-15 14:00:00,14,1,LB-09,11.6898,11.7091,14
2026-01-15 22:00:00,14,2,LB-05,11.7406,11.6858,14
2026-01-15 22:00:00,14,2,LB-06,11.2802,11.3526,14
2026-01-15 22:00:00,14,2,LB-07,11.5036,11.5258,14
2026-01-15 22:00:00,14,2,LB-10,11.2915,11.2757,14
2026-01-16 06:00:00,15,0,LB-01,10.4263,10.4882,15
2026-01-16 06:00:00,15,0,LB-01,10.3757,10.3807,15
2026-01-16 06:00:00,15,0,LB-02,10.7218,10.7021,15
2026-01-16 06:00:00,15,0,LB-04,10.4637,10.5117,15
2026-01-16 06:00:00,15,0,LB-10,11.0241,11.0438,15
2026-01-16 14:00:00,15,1,LB-02,11.6526,11.6611,15
2026-01-16 14:00:00,15,1,LB-03,11.8563,11.843,15
2026-01-16 14:00:00,15,1,LB-05,11.1876,11.1543,15
2026-01-16 14:00:00,15,1,LB-05,10.4719,10.4776,15
2026-01-16 14:00:00,15,1,LB-07,10.5268,10.511,15
2026-01-16 14:00:00,15,1,LB-07,10.8561,10.8952,15
2026-01-16 14:00:00,15,1,LB-07,11.973,12.0016,15
2026-01-16 14:00:00,15,1,LB-10,10.5931,10.6297,15
2026-01-16 22:00:00,15,2,LB-03,11.4209,11.4605,15
2026-01-16 22:00:00,15,2,LB-04,10.9078,10.8909,15
2026-01-16 22:00:00,15,2,LB-05,10.9989,10.9903,15
2026-01-16 22:00:00,15,2,LB-06,10.7078,10.7361,15
2026-01-16 22:00:00,15,2,LB-07,11.0253,11.0546,15
2026-01-17 06:00:00,16,0,LB-02,10.4033,10.4192,16
2026-01-17 06:00:00,16,0,LB-04,11.3773,11.4146,16
2026-01-17 06:00:00,16,0,LB-06,11.6901,11.6722,16
2026-01-17 06:00:00,16,0,LB-10,11.2767,11.301,16
2026-01-17 06:00:00,16,0,LB-10,10.8057,10.7778,16
2026-01-17 14:00:00,16,1,LB-01,10.6138,10.625,16
2026-01-17 22:00:00,16,2,LB-01,10.7,10.731,16
2026-01-17 22:00:00,16,2,LB-09,11.962,11.948,16
2026-01-17 22:00:00,16,2,LB-10,11.0767,11.035,16
2026-01-18 06:00:00,17,0,LB-01,10.3499,10.3343,17
2026-01-18 06:00:00,17,0,LB-03,11.8138,11.8449,17
2026-01-18 06:00:00,17,0,LB-06,11.4803,11.487,17
2026-01-18 14:00:00,17,1,LB-02,11.3817,11.4506,17
2026-01-18 14:00:00,17,1,LB-03,11.7781,11.8306,17
2026-01-18 14:00:00,17,1,LB-03,10.5661,10.501,17
2026-01-18 14:00:00,17,1,LB-05,10.7918,10.7994,17
2026-01-18 14:00:00,17,1,LB-09,10.5686,10.5625,17
2026-01-18 14:00:00,17,1,LB-10,10.9254,10.8769,17
2026-01-18 22:00:00,17,2,LB-04,10.4569,10.4571,17
2026-01-19 06:00:00,18,0,LB-06,11.1797,11.2138,18
2026-01-19 06:00:00,18,0,LB-08,11.6111,11.6402,18
2026-01-19 14:00:00,18,1,LB-03,10.4421,10.4645,18
2026-01-19 14:00:00,18,1,LB-04,11.2329,11.2611,18
2026-01-19 14:00:00,18,1,LB-06,11.1312,11.0999,18
2026-01-19 14:00:00,18,1,LB-06,11.9455,11.918,18
2026-01-19 14:00:00,18,1,LB-07,11.8434,11.8751,18
2026-01-19 14:00:00,18,1,LB-08,11.0116,11.0103,18
2026-01-19 22:00:00,18,2,LB-02,10.9709,10.9203,18
2026-01-19 22:00:00,18,2,LB-03,10.36,10.3002,18
2026-01-20 06:00:00,19,0,LB-02,11.6777,11.7076,19
2026-01-20 06:00:00,19,0,LB-03,11.9508,11.9616,19
2026-01-20 06:00:00,19,0,LB-04,11.5202,11.5046,19
2026-01-20 06:00:00,19,0,LB-07,11.0762,11.0692,19
2026-01-20 06:00:00,19,0,LB-07,11.9239,11.9328,19
2026-01-20 06:00:00,19,0,LB-08,10.6601,10.6696,19
2026-01-20 14:00:00,19,1,LB-01,10.9094,10.9103,19
2026-01-20 14:00:00,19,1,LB-02,11.0533,10.9974,19
2026-01-20 14:00:00,19,1,LB-03,11.9695,11.9936,19
2026-01-20 14:00:00,19,1,LB-03,10.8874,10.8617,19
2026-01-20 14:00:00,19,1,LB-04,10.6469,10.6307,19
2026-01-20 14:00:00,19,1,LB-06,11.2897,11.2199,19
2026-01-20 14:00:00,19,1,LB-07,10.6572,10.6372,19
2026-01-20 14:00:00,19,1,LB-08,11.7755,11.7822,19
2026-01-20 14:00:00,19,1,LB-09,11.0699,11.0831,19
2026-01-20 14:00:00,19,1,LB-10,11.9275,11.8881,19
2026-01-20 14:00:00,19,1,LB-10,10.3439,10.3322,19
2026-01-20 22:00:00,19,2,LB-07,11.1147,11.0894,19
2026-01-20 22:00:00,19,2,LB-08,11.4339,11.4067,19
2026-01-21 06:00:00,20,0,LB-03,11.5602,11.5969,20
2026-01-21 06:00:00,20,0,LB-03,10.5232,10.4978,20
2026-01-21 06:00:00,20,0,LB-08,11.1473,11.1685,20
2026-01-21 06:00:00,20,0,LB-08,11.3393,11.3573,20
2026-01-21 06:00:00,20,0,LB-08,11.7616,11.742,20
2026-01-21 14:00:00,20,1,LB-01,10.7951,10.7775,20
2026-01-21 14:00:00,20,1,LB-02,10.9131,10.911,20
2026-01-21 14:00:00,20,1,LB-04,11.9381,11.9309,20
2026-01-21 14:00:00,20,1,LB-04,10.9101,10.9152,20
2026-01-21 14:00:00,20,1,LB-06,11.4642,11.4269,20
2026-01-21 14:00:00,20,1,LB-08,11.3529,11.312,20
2026-01-21 14:00:00,20,1,LB-09,10.3353,10.3447,20
2026-01-21 14:00:00,20,1,LB-09,10.3433,10.3757,20
2026-01-21 22:00:00,20,2,LB-01,10.4418,10.4462,20
2026-01-21 22:00:00,20,2,LB-04,10.5819,10.5629,20
2026-01-22 06:00:00,21,0,LB-02,11.3923,11.4132,21
2026-01-22 06:00:00,21,0,LB-03,10.3281,10.3724,21
2026-01-22 06:00:00,21,0,LB-04,10.8959,10.9695,21
2026-01-22 06:00:00,21,0,LB-04,11.3862,11.379,21
2026-01-22 06:00:00,21,0,LB-05,11.9413,11.9013,21
2026-01-22 06:00:00,21,0,LB-09,11.6599,11.6474,21
2026-01-22 14:00:00,21,1,LB-02,11.4881,11.5152,21
2026-01-22 14:00:00,21,1,LB-04,11.9446,11.9132,21
2026-01-22 14:00:00,21,1,LB-06,11.1336,11.11,21
2026-01-22 14:00:00,21,1,LB-08,11.507,11.5072,21
2026-01-22 14:00:00,21,1,LB-10,10.4553,10.4365,21
2026-01-22 14:00:00,21,1,LB-10,11.8555,11.9044,21
2026-01-22 22:00:00,21,2,LB-02,10.5922,10.6271,21
2026-01-22 22:00:00,21,2,LB-06,10.4988,10.4838,21
2026-01-23 06:00:00,22,0,LB-08,11.9667,11.9808,22
2026-01-23 06:00:00,22,0,LB-09,11.1447,11.1725,22
2026-01-23 14:00:00,22,1,LB-01,11.783,11.7916,22
2026-01-23 14:00:00,22,1,LB-06,11.5975,11.645,22
2026-01-23 14:00:00,22,1,LB-08,10.5723,10.5649,22
2026-01-23 14:00:00,22,1,LB-08,11.3893,11.3799,22
2026-01-23 22:00:00,22,2,LB-01,11.78,11.8504,22
2026-01-23 22:00:00,22,2,LB-07,11.1534,11.1161,22
2026-01-23 22:00:00,22,2,LB-10,10.6473,10.6737,22
2026-01-24 06:00:00,23,0,LB-02,11.4444,11.4355,23
2026-01-24 06:00:00,23,0,LB-02,11.99,11.9889,23
2026-01-24 06:00:00,23,0,LB-03,11.1645,11.1864,23
2026-01-24 06:00:00,23,0,LB-03,11.1928,11.2583,23
2026-01-24 06:00:00,23,0,LB-04,10.6246,10.6481,23
2026-01-24 06:00:00,23,0,LB-06,11.8421,11.792,23
2026-01-24 06:00:00,23,0,LB-06,10.3288,10.3692,23
2026-01-24 06:00:00,23,0,LB-10,10.4007,10.422,23
2026-01-24 14:00:00,23,1,LB-02,10.3781,10.4071,23
2026-01-24 14:00:00,23,1,LB-04,10.7037,10.724,23
2026-01-24 14:00:00,23,1,LB-05,10.832,10.8695,23
2026-01-24 14:00:00,23,1,LB-06,10.3925,10.3598,23
2026-01-24 14:00:00,23,1,LB-09,11.8224,11.8129,23
2026-01-24 22:00:00,23,2,LB-04,10.5973,10.5446,23
2026-01-24 22:00:00,23,2,LB-05,11.8796,11.8244,23
2026-01-24 22:00:00,23,2,LB-05,10.5328,10.5754,23
2026-01-24 22:00:00,23,2,LB-05,10.6552,10.6855,23
2026-01-24 22:00:00,23,2,LB-05,11.4302,11.4383,23
2026-01-24 22:00:00,23,2,LB-09,10.3969,10.4397,23
2026-01-25 06:00:00,24,0,LB-02,11.2667,11.211,24
2026-01-25 06:00:00,24,0,LB-02,11.8887,11.7852,24
2026-01-25 06:00:00,24,0,LB-05,11.2446,11.2687,24
2026-01-25 06:00:00,24,0,LB-05,10.8046,10.8113,24
2026-01-25 06:00:00,24,0,LB-06,11.3306,11.314,24
2026-01-25 06:00:00,24,0,LB-07,11.1812,11.1528,24
2026-01-25 06:00:00,24,0,LB-07,10.5374,10.553,24
2026-01-25 06:00:00,24,0,LB-09,11.9301,11.9508,24
2026-01-25 06:00:00,24,0,LB-09,11.5123,11.5342,24
2026-01-25 06:00:00,24,0,LB-10,11.7555,11.7235,24
2026-01-25 14:00:00,24,1,LB-01,10.4762,10.4285,24
2026-01-25 14:00:00,24,1,LB-04,10.9294,10.9228,24
2026-01-25 14:00:00,24,1,LB-04,11.2818,11.2695,24
2026-01-25 14:00:00,24,1,LB-10,11.6794,11.6145,24
2026-01-25 22:00:00,24,2,LB-01,11.4264,11.375,24
2026-01-25 22:00:00,24,2,LB-03,11.159,11.2055,24
2026-01-25 22:00:00,24,2,LB-04,11.837,11.8238,24
2026-01-25 22:00:00,24,2,LB-06,11.3246,11.2766,24
2026-01-25 22:00:00,24,2,LB-08,11.9859,11.9541,24
2026-01-26 06:00:00,25,0,LB-01,11.5263,11.5061,25
2026-01-26 06:00:00,25,0,LB-03,11.5485,11.5589,25
2026-01-26 06:00:00,25,0,LB-06,10.4916,10.4678,25
2026-01-26 06:00:00,25,0,LB-09,10.6768,10.6754,25
2026-01-26 06:00:00,25,0,LB-09,11.2385,11.2607,25
2026-01-26 06:00:00,25,0,LB-10,10.4137,10.4412,25
2026-01-26 14:00:00,25,1,LB-02,11.6999,11.704,25
2026-01-26 14:00:00,25,1,LB-06,10.5498,10.5198,25
2026-01-26 14:00:00,25,1,LB-09,10.6947,10.7298,25
2026-01-26 22:00:00,25,2,LB-01,11.2741,11.1608,25
2026-01-26 22:00:00,25,2,LB-02,10.9129,10.9127,25
2026-01-26 22:00:00,25,2,LB-07,10.4028,10.3773,25
2026-01-26 22:00:00,25,2,LB-07,11.3447,11.3293,25
2026-01-26 22:00:00,25,2,LB-10,11.9836,11.9745,25
2026-01-27 06:00:00,26,0,LB-04,11.9375,11.9661,26
2026-01-27 06:00:00,26,0,LB-08,11.0575,11.0331,26
2026-01-27 06:00:00,26,0,LB-10,11.6451,11.6653,26
2026-01-27 14:00:00,26,1,LB-02,11.4195,11.3495,26
2026-01-27 14:00:00,26,1,LB-07,11.6646,11.6919,26
2026-01-27 14:00:00,26,1,LB-07,11.7063,11.6849,26
2026-01-27 14:00:00,26,1,LB-09,10.931,10.8869,26
2026-01-27 14:00:00,26,1,LB-09,11.1405,11.1479,26
2026-01-27 14:00:00,26,1,LB-10,11.9649,11.9806,26
2026-01-27 22:00:00,26,2,LB-06,10.4849,10.5044,26
2026-01-28 06:00:00,27,0,LB-03,10.383,10.4227,27
2026-01-28 06:00:00,27,0,LB-04,11.6247,11.5731,27
2026-01-28 06:00:00,27,0,LB-05,11.9164,12.0189,27
2026-01-28 06:00:00,27,0,LB-07,10.9681,10.9998,27
2026-01-28 06:00:00,27,0,LB-09,10.9348,10.9062,27
2026-01-28 06:00:00,27,0,LB-10,11.0966,11.0986,27
2026-01-28 14:00:00,27,1,LB-06,11.8792,11.8326,27
2026-01-28 14:00:00,27,1,LB-06,10.85,10.8212,27
2026-01-28 14:00:00,27,1,LB-07,10.9996,10.9477,27
2026-01-28 14:00:00,27,1,LB-07,10.7706,10.7559,27
2026-01-28 14:00:00,27,1,LB-10,10.9579,10.8938,27
2026-01-28 22:00:00,27,2,LB-07,10.795,10.8147,27
2026-01-29 06:00:00,28,0,LB-01,11.3429,11.394,28
2026-01-29 06:00:00,28,0,LB-01,11.3697,11.3982,28
2026-01-29 06:00:00,28,0,LB-02,11.0366,11.0385,28
2026-01-29 06:00:00,28,0,LB-07,11.0072,10.9875,28
2026-01-29 06:00:00,28,0,LB-08,10.6971,10.6988,28
2026-01-29 06:00:00,28,0,LB-10,10.5712,10.532,28
2026-01-29 06:00:00,28,0,LB-10,11.3421,11.2792,28
